User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date,Year,Month,Day,Weekday,Demand
4eada12f,f7dc5f39-8,6,204.56,0,204.56,4,2024-03-06,2024,3,6,6,81
72033276,938a985a-3,0,78.43,15,66.67,3,2024-08-24,2024,8,24,2,171
d3e271bc,8423ce73-6,4,132.48,20,105.98,4,2024-05-01,2024,5,1,6,154
75f9ffb4,67788728-f,1,334.55,5,317.82,3,2024-11-13,2024,11,13,6,105
1ec3ff2a,f103ac45-1,3,311.29,10,280.16,2,2024-10-12,2024,10,12,2,112
9977a28d,2b5c6c6d-1,3,70.49,15,59.92,2,2024-01-24,2024,1,24,6,145
b622561c,adf77823-5,3,243.69,50,121.84,1,2024-01-05,2024,1,5,0,226
6f7f0073,1e180b5a-5,2,74.67,20,59.74,0,2024-05-21,2024,5,21,5,162
0593db79,747539b8-3,3,388.03,5,368.63,3,2024-07-07,2024,7,7,3,57
6531579c,d037e5a2-4,5,28.12,0,28.12,1,2024-03-17,2024,3,17,3,115
6c54fef2,5d6fed7e-c,1,112.53,15,95.65,1,2024-06-12,2024,6,12,6,152
b1a586a8,35303867-3,1,439.81,15,373.84,3,2024-05-25,2024,5,25,2,87
ed87a707,035b2887-1,5,220.37,20,176.3,4,2024-02-05,2024,2,5,1,135
ae15cd88,409255b0-7,4,314.16,30,219.91,4,2024-09-29,2024,9,29,3,144
a87689fb,cb2df151-f,2,438.97,10,395.07,0,2024-10-18,2024,10,18,0,92
d2cafe90,9e7e2170-8,2,166.89,10,150.2,2,2024-01-09,2024,1,9,5,118
43fbc7a3,952d56a9-b,1,222.28,0,222.28,0,2024-09-07,2024,9,7,2,90
0a75e9da,c5cfe88d-5,2,128.89,25,96.67,3,2024-06-24,2024,6,24,1,174
1c74138b,e8999fe4-c,0,65.88,30,46.12,0,2024-10-12,2024,10,12,2,242
f1733214,30884869-f,0,31.93,15,27.14,3,2024-03-14,2024,3,14,4,177
4c95d133,9c80171d-4,4,18.79,50,9.39,2,2024-10-04,2024,10,4,0,291
294af876,d09b26d9-0,0,46.99,25,35.24,4,2024-03-10,2024,3,10,3,200
249fb3ec,2b55fe4e-5,0,293.28,30,205.3,3,2024-07-27,2024,7,27,2,170
ab71021f,7bd70763-d,5,419.54,10,377.59,0,2024-06-17,2024,6,17,1,63
2bca9bc1,f6ac2fc8-b,3,150.09,10,135.08,2,2024-02-13,2024,2,13,5,117
4cc8d249,9837356f-2,1,172.11,25,129.08,3,2024-07-01,2024,7,1,1,167
1171aed4,fa178a1a-9,1,440.57,5,418.54,4,2024-08-05,2024,8,5,1,51
20951b9c,d0248426-8,6,121.31,15,103.11,4,2024-09-03,2024,9,3,5,135
c4eb27aa,3e909d12-3,3,481.88,15,409.6,2,2024-05-30,2024,5,30,4,67
122abbd7,8783e6d7-9,4,177.59,20,142.07,1,2024-05-17,2024,5,17,0,144
bf16d78e,6c60ac1f-5,3,443.05,30,310.13,2,2024-01-27,2024,1,27,2,118
23d9f470,ce33c092-3,3,235.33,50,117.67,1,2024-06-20,2024,6,20,4,225
cc33391a,6917952b-a,0,24.75,50,12.38,3,2024-01-14,2024,1,14,3,284
f196dcc8,dd47ca5c-7,3,470.9,10,423.81,4,2024-02-20,2024,2,20,5,57
5c4cc9cd,dbdf1bd9-4,1,237.27,0,237.27,0,2024-11-13,2024,11,13,6,107
6b76e9a1,affa909a-d,1,151.72,5,144.13,1,2024-03-23,2024,3,23,2,113
d9028424,b728a1fd-f,1,27.88,50,13.94,1,2024-04-24,2024,4,24,6,271
d6e84fa8,9290dba4-3,5,26.95,20,21.56,2,2024-03-08,2024,3,8,0,169
3cce7ee7,35165fca-f,5,417.34,30,292.14,2,2024-02-17,2024,2,17,2,124
2359eacf,f9b277b8-e,2,207.54,10,186.79,2,2024-06-26,2024,6,26,6,107
cea71fcf,6330d18c-c,4,123.41,25,92.56,4,2024-05-05,2024,5,5,3,171
aeb09719,cca83636-7,5,398.36,0,398.36,2,2024-03-26,2024,3,26,5,35
afbfbe33,0e1a71b4-5,5,350.5,15,297.93,4,2024-01-12,2024,1,12,0,91
8ee04e56,f75cd757-e,1,459.93,0,459.93,1,2024-06-19,2024,6,19,6,34
17ec5173,d7756866-3,6,324.93,25,243.7,0,2024-02-29,2024,2,29,4,133
4277aa34,8758e2a7-5,6,483.48,15,410.96,0,2024-09-12,2024,9,12,4,72
4a66b400,f6668874-4,1,286.37,25,214.78,2,2024-03-18,2024,3,18,1,147
b849ee82,99f4f73c-d,5,486.15,5,461.84,3,2024-06-25,2024,6,25,5,41
d8adad87,34731d18-b,2,44.29,0,44.29,1,2024-10-08,2024,10,8,5,138
e3181955,9daf59d4-d,5,481.53,25,361.15,4,2024-08-21,2024,8,21,6,100
b7b776d2,112725bd-9,6,404.07,15,343.46,4,2024-07-01,2024,7,1,1,86
6707ca3f,5471b17a-5,5,63.31,20,50.65,4,2024-06-12,2024,6,12,6,163
3421e7ba,4e770614-0,3,254.31,0,254.31,4,2024-04-05,2024,4,5,0,69
14a322ad,880eab94-7,4,152.98,15,130.03,4,2024-06-18,2024,6,18,5,135
c3a6ef65,a3a6c3c3-5,3,199.16,15,169.29,2,2024-03-20,2024,3,20,6,121
58e5b2b1,2029492d-a,3,384.71,10,346.24,4,2024-03-08,2024,3,8,0,78
913acac1,97aa2898-6,6,498.37,10,448.53,1,2024-06-23,2024,6,23,3,54
d51c7bc1,1a75428d-6,0,142.53,10,128.28,4,2024-10-07,2024,10,7,1,167
531b6e08,741be484-3,0,353.77,15,300.7,4,2024-02-05,2024,2,5,1,118
36e2ff8c,6cc0fabb-0,6,38.68,5,36.75,4,2024-09-11,2024,9,11,6,122
c98a91eb,edc90cdd-f,3,34.3,10,30.87,0,2024-11-12,2024,11,12,5,175
d30c4698,49da2a6d-0,5,121.05,25,90.79,0,2024-09-13,2024,9,13,0,165
29782162,19694848-0,5,117.95,15,100.26,1,2024-01-14,2024,1,14,3,144
fdb2b385,966d092f-4,2,41.11,20,32.89,2,2024-11-12,2024,11,12,5,206
833e59d2,e1fbcf04-4,3,171.56,20,137.25,4,2024-07-26,2024,7,26,0,145
8f46fab4,5ff948e9-e,2,190.47,20,152.38,4,2024-04-11,2024,4,11,4,142
f69c9130,37dd32b9-2,6,94.21,25,70.66,3,2024-04-06,2024,4,6,2,180
c1edff29,f5929b23-f,3,294.66,15,250.46,3,2024-10-19,2024,10,19,2,137
741de2c1,f735c522-7,4,262.15,15,222.83,0,2024-01-14,2024,1,14,3,116
c9c10b75,0bb347fc-8,1,257.35,50,128.68,1,2024-11-13,2024,11,13,6,255
02428050,385d5a98-5,1,318.15,10,286.33,1,2024-03-17,2024,3,17,3,92
cc0dfe20,1879476d-1,5,432.56,30,302.79,2,2024-05-17,2024,5,17,0,126
32d535ae,60552b00-5,1,386.32,10,347.69,4,2024-04-16,2024,4,16,5,84
87bf4ca6,8dc77453-f,6,131.54,5,124.96,3,2024-11-09,2024,11,9,2,142
24af6c3e,68175273-6,2,32.29,0,32.29,4,2024-10-13,2024,10,13,3,144
1828fb43,1716680b-f,4,278.03,10,250.23,1,2024-02-14,2024,2,14,6,97
65aaf4f4,61dc6cda-6,0,381.05,10,342.94,2,2024-10-07,2024,10,7,1,121
faf193a9,3b35362c-0,6,56.78,10,51.1,4,2024-03-11,2024,3,11,1,136
c6a2892f,7321f69d-6,5,30.56,30,21.39,4,2024-06-02,2024,6,2,3,198
4e432e36,70243117-d,2,387.81,20,310.25,0,2024-08-01,2024,8,1,4,104
29421930,ec7ee1d8-c,2,375.41,30,262.79,4,2024-02-27,2024,2,27,5,131
85227829,9f0f06d3-3,5,183.1,5,173.94,2,2024-03-11,2024,3,11,1,99
fcf06f0b,b1f1cec7-8,3,278.54,15,236.76,2,2024-10-15,2024,10,15,5,135
df90d7c9,fbcacc6c-d,2,227.68,10,204.91,4,2024-09-16,2024,9,16,1,100
3adf00f3,28c40ae3-e,3,490.91,30,343.64,3,2024-08-02,2024,8,2,0,112
27dd0710,9eeae0e2-6,2,69.31,50,34.66,3,2024-09-23,2024,9,23,1,256
500dfa44,b8c6b653-c,0,31.12,50,15.56,0,2024-08-16,2024,8,16,0,280
c41750b6,538ed23f-d,5,225.59,25,169.19,3,2024-09-11,2024,9,11,6,152
e6659f20,c612b025-d,6,328.31,10,295.48,1,2024-08-30,2024,8,30,0,88
ea529ab7,5aff8eb0-a,1,92.21,50,46.1,0,2024-09-12,2024,9,12,4,261
83bef224,0a6ec1de-5,4,95.3,15,81.0,3,2024-03-21,2024,3,21,4,149
f14cd9dc,4cf74eeb-1,6,467.24,0,467.24,4,2024-08-09,2024,8,9,0,30
97d33649,66d31bcc-5,5,181.68,10,163.51,2,2024-02-21,2024,2,21,6,113
0be6c0bb,86c443dc-d,2,267.88,50,133.94,4,2024-07-16,2024,7,16,5,211
09ed6fb4,e5071257-0,3,138.46,0,138.46,0,2024-05-22,2024,5,22,6,90
898f9c6d,2d45fe93-4,2,151.92,5,144.32,1,2024-06-12,2024,6,12,6,108
116fecb8,1df471c0-6,3,163.54,25,122.66,2,2024-03-03,2024,3,3,3,162
594294be,ad05bd9b-3,0,286.09,30,200.26,3,2024-06-05,2024,6,5,6,172
ad1e2bd6,26feb22b-9,0,209.89,30,146.92,4,2024-02-29,2024,2,29,4,193
e45edb68,43084da7-3,6,454.14,10,408.73,3,2024-11-13,2024,11,13,6,88
39c35fd6,d3ede683-9,4,87.6,25,65.7,4,2024-05-16,2024,5,16,4,172
3d958865,8b7d3acc-5,0,223.73,30,156.61,3,2024-07-31,2024,7,31,6,187
52ee67bc,c2358c11-c,2,473.12,10,425.81,4,2024-11-11,2024,11,11,1,84
00db7b85,5e1c0286-d,2,474.63,5,450.9,3,2024-04-18,2024,4,18,4,39
d4336610,6f5b3c27-7,1,351.26,10,316.13,1,2024-11-20,2024,11,20,6,120
18fa5e20,1e048fba-3,2,412.47,15,350.6,0,2024-08-07,2024,8,7,6,80
c981b672,5e3bc580-6,5,221.39,20,177.11,2,2024-05-28,2024,5,28,5,135
66ab38ee,b6c438b1-4,2,47.18,0,47.18,2,2024-01-17,2024,1,17,6,108
4f56d40d,6ff74b4d-7,5,363.37,50,181.69,2,2024-05-17,2024,5,17,0,194
0f8a805d,513edd5b-a,5,116.06,0,116.06,3,2024-10-17,2024,10,17,4,127
7d67e3f1,474e681a-a,4,321.07,20,256.86,0,2024-07-08,2024,7,8,1,117
ab9fa9a3,1e7bf1fe-6,1,485.4,20,388.32,1,2024-11-02,2024,11,2,2,120
b428f6cc,f28cdd02-7,2,129.71,25,97.28,0,2024-05-18,2024,5,18,2,165
a03eaa0c,38d8b02d-4,2,481.63,20,385.3,0,2024-05-06,2024,5,6,1,87
6e2c9c02,6eac3727-8,3,112.0,0,112.0,4,2024-06-12,2024,6,12,6,94
5767f51e,db7d8ba8-a,1,444.98,0,444.98,0,2024-03-22,2024,3,22,0,36
08f509e7,0e5c25e6-2,0,226.97,25,170.23,1,2024-10-21,2024,10,21,1,201
0c414eaf,5d6d3c17-6,3,412.98,20,330.38,2,2024-10-06,2024,10,6,3,124
f198455a,d0d702ad-8,3,306.97,20,245.58,1,2024-03-07,2024,3,7,4,122
c7060813,25ea4a1f-0,1,479.52,15,407.59,4,2024-09-25,2024,9,25,6,80
e235eaa8,7c4d897b-7,5,422.68,15,359.28,4,2024-02-02,2024,2,2,0,84
bc022fce,7fe0ba98-f,6,450.51,30,315.36,4,2024-10-11,2024,10,11,0,148
c6a1341f,fa1b70a0-d,2,337.72,5,320.83,1,2024-05-26,2024,5,26,3,71
1738af2a,dce9a48e-f,2,355.43,25,266.57,4,2024-09-08,2024,9,8,3,122
5390cbdf,933712e7-8,5,250.41,50,125.2,2,2024-01-13,2024,1,13,2,220
371ace0c,37cadfa7-8,0,258.08,25,193.56,3,2024-06-19,2024,6,19,6,166
187108d8,27cdeb76-6,5,61.98,0,61.98,1,2024-01-17,2024,1,17,6,106
66f00c2d,cfcc5fd6-b,1,277.14,10,249.43,4,2024-07-15,2024,7,15,1,99
376f737f,210a2d36-7,3,181.62,50,90.81,1,2024-10-24,2024,10,24,4,267
7679f01b,4c798c68-9,0,101.29,15,86.1,4,2024-02-23,2024,2,23,0,168
0513a984,e0f744c7-3,5,399.69,25,299.77,0,2024-07-04,2024,7,4,4,110
f4658b9f,f5819e74-0,1,181.69,10,163.52,2,2024-02-09,2024,2,9,0,119
9826f69a,37800a56-3,2,138.51,15,117.73,1,2024-02-20,2024,2,20,5,137
39b5a2a7,1a3aa7ac-9,5,360.88,30,252.62,2,2024-09-23,2024,9,23,1,140
f720b9b7,6d05da53-3,6,152.43,20,121.94,2,2024-04-02,2024,4,2,5,151
771ce878,2ea64143-d,4,278.78,15,236.96,2,2024-01-13,2024,1,13,2,108
f1807b8c,9a544065-a,0,82.95,10,74.66,1,2024-06-23,2024,6,23,3,148
c78d307b,28dd3466-1,5,83.31,5,79.14,2,2024-10-04,2024,10,4,0,149
18571441,7438ea1f-c,1,268.14,0,268.14,2,2024-06-02,2024,6,2,3,75
4d7042f4,071b5966-3,5,489.42,50,244.71,0,2024-08-20,2024,8,20,5,172
52b9a923,1d4e9360-1,4,210.4,0,210.4,3,2024-05-23,2024,5,23,4,78
f40a9b6d,e5a12194-5,1,99.23,20,79.38,4,2024-02-28,2024,2,28,6,167
0e01eaf1,385838a7-e,3,280.2,0,280.2,4,2024-07-28,2024,7,28,3,67
5b662387,bb11a08f-4,0,200.14,10,180.13,1,2024-11-06,2024,11,6,6,156
c2b48c64,b22c4626-9,4,388.45,15,330.18,3,2024-04-19,2024,4,19,0,86
4ae01f60,2784b792-4,3,429.43,50,214.72,1,2024-08-04,2024,8,4,3,184
3696bfd0,c1e93299-2,6,348.15,15,295.93,2,2024-01-10,2024,1,10,6,98
b5603d04,762221aa-3,1,176.6,0,176.6,1,2024-03-12,2024,3,12,5,93
1a80943e,389afb40-f,0,228.74,0,228.74,4,2024-07-04,2024,7,4,4,89
e14e962f,2830b16b-9,4,302.97,15,257.52,0,2024-07-09,2024,7,9,5,102
2b3198dd,88733fae-e,0,117.7,25,88.28,3,2024-08-11,2024,8,11,3,190
8c24815e,67d80dfd-7,2,219.19,25,164.39,4,2024-07-25,2024,7,25,4,155
e6ee5109,381eab4a-d,4,137.74,30,96.42,0,2024-08-23,2024,8,23,0,186
a1aad5f0,36fe6ac6-2,0,436.86,5,415.02,3,2024-02-11,2024,2,11,3,66
51d656fb,82b6cd96-6,5,269.89,20,215.91,3,2024-09-28,2024,9,28,2,127
dc1a6629,a1f2b6dd-7,5,81.82,10,73.64,3,2024-06-05,2024,6,5,6,131
fcb88b64,5dd58cd8-2,1,353.61,20,282.89,1,2024-04-26,2024,4,26,0,114
0410a28c,ed21c448-4,6,37.73,15,32.07,3,2024-04-27,2024,4,27,2,156
b1851eeb,3eb56196-f,1,215.34,5,204.57,1,2024-03-25,2024,3,25,1,102
128c7985,c3890ccb-8,6,117.18,10,105.46,2,2024-03-07,2024,3,7,4,130
da8e2fdc,4a8e60af-d,0,451.22,5,428.66,3,2024-03-29,2024,3,29,0,68
48f6819e,7bcd7ac9-6,0,382.83,30,267.98,0,2024-01-08,2024,1,8,1,153
13fcb9dd,90a62e58-d,5,213.0,50,106.5,3,2024-01-08,2024,1,8,1,226
db68c3eb,9e13e61e-c,4,450.17,0,450.17,1,2024-03-21,2024,3,21,4,27
71466805,d5ffce9f-3,4,251.98,50,125.99,4,2024-07-31,2024,7,31,6,215
1e5bd791,3bf1badc-6,0,345.49,25,259.12,4,2024-03-27,2024,3,27,6,143
7dd71ecb,8f8a84e9-8,0,431.89,15,367.11,3,2024-02-03,2024,2,3,2,102
3c8ad6d6,531124f2-0,2,76.69,0,76.69,2,2024-07-02,2024,7,2,5,108
e7267a38,4fb52521-f,3,373.26,50,186.63,1,2024-02-12,2024,2,12,1,192
33f0e5f8,ae353616-c,1,26.71,30,18.7,0,2024-06-05,2024,6,5,6,218
9cb99a90,3eed3203-4,3,191.54,0,191.54,2,2024-08-07,2024,8,7,6,76
a69f0bc8,062f7492-d,5,473.96,25,355.47,4,2024-04-03,2024,4,3,6,102
b1ae1119,c18f0916-4,0,347.43,15,295.32,3,2024-05-22,2024,5,22,6,114
eb5ebf37,1ff000e0-e,2,200.63,5,190.6,0,2024-03-31,2024,3,31,3,92
116383a9,69e1b723-6,4,47.45,25,35.59,2,2024-05-22,2024,5,22,6,187
fe8a21d2,5e2b3419-a,4,453.53,20,362.82,2,2024-04-05,2024,4,5,0,90
81b75cf4,91b88773-5,2,378.95,20,303.16,1,2024-11-21,2024,11,21,4,130
b755ad6c,908a54b6-0,5,321.66,0,321.66,1,2024-05-08,2024,5,8,6,50
e3fa60e2,27c745da-8,4,429.78,5,408.29,2,2024-07-19,2024,7,19,0,54
74d77f27,51f72692-9,4,392.26,5,372.65,3,2024-01-16,2024,1,16,5,54
a852ff82,d269fa86-d,4,169.92,25,127.44,3,2024-04-30,2024,4,30,5,163
a5464600,03e902b1-7,0,344.08,30,240.86,2,2024-04-17,2024,4,17,6,157
ee300046,a2075783-1,1,119.61,50,59.8,2,2024-08-06,2024,8,6,5,253
a49da7a4,507cfd45-3,6,304.02,15,258.42,3,2024-09-13,2024,9,13,0,99
2e541d01,d530da77-3,1,221.6,20,177.28,1,2024-03-10,2024,3,10,3,140
6c22afc7,cddf766d-e,2,371.72,15,315.96,3,2024-08-14,2024,8,14,6,87
e4aa32a0,d78da125-0,1,245.53,0,245.53,4,2024-04-12,2024,4,12,0,85
09ca67b7,018f23ea-7,4,435.73,50,217.87,2,2024-07-23,2024,7,23,5,181
1672d24e,b121d823-9,0,399.88,5,379.89,0,2024-11-06,2024,11,6,6,102
a4b13791,98898541-4,2,471.77,15,401.0,4,2024-10-06,2024,10,6,3,95
a8343047,919c0e4d-0,3,451.25,30,315.88,3,2024-06-10,2024,6,10,1,114
16424ec7,0e7f87e5-8,6,168.52,5,160.09,3,2024-04-03,2024,4,3,6,103
ec4f4397,310c2d25-b,4,272.8,30,190.96,1,2024-05-08,2024,5,8,6,159
7c959ad5,73bb6de8-1,3,153.13,5,145.47,1,2024-04-21,2024,4,21,3,109
9cf50531,31dd646d-7,2,244.73,50,122.36,4,2024-09-02,2024,9,2,1,217
3aec426f,267985bd-2,5,74.64,30,52.25,0,2024-11-17,2024,11,17,3,222
1e6e48c2,b8455d97-7,5,204.33,10,183.9,1,2024-08-08,2024,8,8,4,105
9328a910,7dcce976-1,1,426.27,15,362.33,0,2024-09-20,2024,9,20,0,86
ecbb43d3,a7f3a36d-b,3,369.36,10,332.42,1,2024-09-23,2024,9,23,1,77
a577d4b8,f4193c4a-2,3,384.61,0,384.61,4,2024-02-29,2024,2,29,4,38
317bca3f,26c3c2aa-e,2,203.19,20,162.55,4,2024-03-12,2024,3,12,5,143
2efb6b7f,012b2dda-1,3,394.31,20,315.45,1,2024-05-30,2024,5,30,4,103
ed1ebaa0,52cdaea0-8,0,135.22,25,101.41,4,2024-01-19,2024,1,19,0,191
eb1911f4,3ba6780b-a,6,241.76,50,120.88,4,2024-01-15,2024,1,15,1,225
260c8ec5,5024d38a-c,6,20.31,5,19.29,3,2024-06-05,2024,6,5,6,134
a8fc85ce,4af5147b-4,6,236.62,20,189.3,2,2024-09-29,2024,9,29,3,128
fb8277c8,3c7eedc9-a,5,250.72,0,250.72,1,2024-08-18,2024,8,18,3,66
afacdc15,6280a914-4,1,407.45,30,285.21,4,2024-04-23,2024,4,23,5,141
06539e8b,5497ca0e-5,3,436.95,10,393.25,1,2024-10-18,2024,10,18,0,93
f6e5828e,3a6f86b9-b,6,292.37,50,146.19,2,2024-10-18,2024,10,18,0,239
7da79df6,122394b2-e,5,63.8,0,63.8,1,2024-09-12,2024,9,12,4,111
29db5c37,63b737b8-d,5,462.49,15,393.12,0,2024-08-31,2024,8,31,2,71
c8e51376,433fec78-f,5,122.14,5,116.03,1,2024-05-08,2024,5,8,6,106
403ab1e9,4b94f455-e,6,430.8,50,215.4,4,2024-04-03,2024,4,3,6,188
a458dc49,451dc78c-3,1,245.54,15,208.71,0,2024-09-17,2024,9,17,5,127
aca0dcaf,c385a9e4-c,6,411.1,30,287.77,0,2024-06-19,2024,6,19,6,125
a31224b8,ce07178a-6,2,152.62,50,76.31,1,2024-05-15,2024,5,15,6,242
695fccc3,13cd0a57-0,6,141.24,50,70.62,1,2024-09-24,2024,9,24,5,240
501b16d8,3d9f22df-f,3,419.81,15,356.84,1,2024-04-09,2024,4,9,5,84
7d7f6ad1,a0d2dea3-a,2,389.67,0,389.67,2,2024-06-04,2024,6,4,5,40
c814cdcc,56886e5d-7,3,426.13,20,340.9,1,2024-04-05,2024,4,5,0,98
c6b46864,6e4a33e0-e,3,496.76,5,471.92,0,2024-03-10,2024,3,10,3,34
5a627202,5ec4a8b3-d,3,109.99,15,93.49,0,2024-06-18,2024,6,18,5,146
63fef598,4a545c9f-8,1,423.41,25,317.56,0,2024-06-04,2024,6,4,5,122
00d8ac27,f330657b-d,4,59.42,20,47.54,4,2024-11-18,2024,11,18,1,195
0b4f24e1,2fe1f2b3-b,2,14.4,20,11.52,2,2024-05-21,2024,5,21,5,172
59dce1d0,bef56996-5,0,127.92,10,115.13,4,2024-08-26,2024,8,26,1,141
d60ab6ad,84268f41-1,5,190.26,0,190.26,2,2024-01-15,2024,1,15,1,79
d9a0217a,0f8b3bb7-8,1,366.79,20,293.43,0,2024-03-22,2024,3,22,0,112
4720abd8,4396ccca-1,4,238.92,25,179.19,0,2024-11-12,2024,11,12,5,172
c0e9ac8d,4b89d022-8,1,105.61,10,95.05,0,2024-07-13,2024,7,13,2,139
a9fa4694,5afee66b-4,0,251.84,5,239.25,1,2024-01-23,2024,1,23,5,106
c19814f1,17c05cd0-c,6,482.78,30,337.95,1,2024-07-01,2024,7,1,1,114
e7e2b27c,b0d69622-a,6,204.49,5,194.27,2,2024-02-24,2024,2,24,2,93
f3b73afc,f73bf81c-f,3,364.65,5,346.42,1,2024-02-22,2024,2,22,4,57
8a3d2683,b3345786-8,1,66.29,50,33.15,4,2024-09-16,2024,9,16,1,267
fdc23ea4,4023a06e-7,4,122.79,25,92.09,2,2024-01-09,2024,1,9,5,171
753861d7,3f1caf62-f,4,59.16,20,47.33,0,2024-03-25,2024,3,25,1,171
fe1668db,2ad69764-b,6,482.74,20,386.19,0,2024-03-08,2024,3,8,0,80
26dd0325,33850590-0,6,400.25,30,280.17,1,2024-07-07,2024,7,7,3,132
abdb1e26,07fa6d99-0,2,278.69,30,195.08,1,2024-10-14,2024,10,14,1,179
86dbac6e,14161f4b-8,1,446.45,5,424.13,4,2024-10-15,2024,10,15,5,80
942598dd,33b219e4-0,6,77.79,10,70.01,4,2024-01-05,2024,1,5,0,132
aa467976,89d4357f-0,2,126.91,20,101.53,2,2024-09-07,2024,9,7,2,157
c731ecdc,c6438a19-5,6,350.82,30,245.57,4,2024-05-29,2024,5,29,6,139
9798d65d,0a454a94-f,1,43.02,10,38.72,3,2024-01-18,2024,1,18,4,156
cfc35694,fbe1be6d-3,6,416.29,25,312.22,4,2024-09-09,2024,9,9,1,108
ae08fdb3,9d4429b3-b,1,128.2,15,108.97,2,2024-09-30,2024,9,30,1,144
9e064b40,912f767d-d,6,112.97,25,84.73,4,2024-11-02,2024,11,2,2,200
4f2da9a6,4b585842-7,6,221.92,20,177.54,2,2024-08-21,2024,8,21,6,138
19769f0e,c043a23a-d,6,356.78,20,285.42,2,2024-03-22,2024,3,22,0,105
40fcae03,6698a03c-9,5,309.92,30,216.94,3,2024-08-22,2024,8,22,4,151
afc39278,6e225e67-8,1,400.63,30,280.44,4,2024-03-15,2024,3,15,0,140
24315376,15b532b8-c,1,377.55,50,188.78,4,2024-08-25,2024,8,25,3,202
968fb1ae,f1aa4880-3,0,382.33,15,324.98,1,2024-09-09,2024,9,9,1,105
7c9152e1,e4733b2d-3,0,215.61,15,183.27,1,2024-03-01,2024,3,1,0,145
1bc7e890,88ac9198-a,1,352.89,10,317.6,4,2024-02-02,2024,2,2,0,88
5f605f60,ad95ddec-0,2,403.98,15,343.38,3,2024-09-08,2024,9,8,3,83
ad562a2f,2392c4a9-b,0,19.44,15,16.52,3,2024-07-30,2024,7,30,5,178
52a481f3,95d60434-e,6,422.63,50,211.31,4,2024-10-21,2024,10,21,1,218
95f589a9,e9feb788-5,6,302.73,30,211.91,4,2024-05-24,2024,5,24,0,147
f5e44697,0ca7d06c-9,0,71.26,0,71.26,1,2024-09-03,2024,9,3,5,130
1d146f4a,1d45530e-f,1,332.89,0,332.89,3,2024-07-25,2024,7,25,4,62
e4c02adc,33f24bca-a,2,254.19,10,228.77,1,2024-07-29,2024,7,29,1,97
5cf1d75f,3a2603ce-0,0,436.15,30,305.3,4,2024-08-14,2024,8,14,6,141
0353de5b,a8e54bbb-b,6,379.65,30,265.75,1,2024-11-04,2024,11,4,1,165
399a95fc,c97eb78f-6,6,440.27,20,352.22,0,2024-04-01,2024,4,1,1,94
c5481eba,408988b0-2,6,358.89,0,358.89,3,2024-01-18,2024,1,18,4,49
007d82ed,1d0dfece-f,4,463.05,15,393.59,2,2024-04-06,2024,4,6,2,71
ee84c4d8,ad413f74-7,2,14.66,50,7.33,1,2024-05-15,2024,5,15,6,271
f3431ec8,74232b1e-e,2,374.15,10,336.74,3,2024-08-08,2024,8,8,4,79
5b67f35f,f1612cb4-2,0,330.67,15,281.07,1,2024-05-27,2024,5,27,1,119
bec3ba15,1730de82-d,1,367.14,5,348.78,3,2024-09-26,2024,9,26,4,75
b3b50a4f,b99ff610-5,3,96.93,50,48.47,0,2024-08-15,2024,8,15,4,249
7a1822f3,fd68f3df-7,4,326.94,5,310.59,3,2024-09-26,2024,9,26,4,66
19250ed7,68365458-0,5,133.61,10,120.25,0,2024-01-06,2024,1,6,2,124
6f5fd5f2,b1cac920-f,3,319.29,50,159.65,4,2024-07-22,2024,7,22,1,211
82036553,c4e06440-e,4,473.16,30,331.21,3,2024-09-23,2024,9,23,1,120
557f87a5,ceab308d-f,3,261.33,30,182.93,1,2024-04-23,2024,4,23,5,153
1b3596a1,fda392f9-d,4,332.48,5,315.86,4,2024-09-17,2024,9,17,5,71
7f9c9f2c,64049319-8,2,180.06,5,171.06,2,2024-03-20,2024,3,20,6,102
4fd21482,494800ef-2,4,478.62,5,454.69,0,2024-03-09,2024,3,9,2,43
e8613d9e,2ac7fc27-9,5,391.77,30,274.24,4,2024-05-23,2024,5,23,4,126
2753195e,2a34ede3-a,0,194.6,50,97.3,4,2024-11-19,2024,11,19,5,281
4aefa8a6,93f6ad6c-3,3,145.56,50,72.78,0,2024-02-20,2024,2,20,5,241
d9b16d55,f6ffdeea-1,6,149.93,0,149.93,4,2024-02-10,2024,2,10,2,92
6908d999,cbeb110c-d,1,197.26,20,157.81,0,2024-06-03,2024,6,3,1,154
4be691f6,758e3cf5-d,1,125.47,15,106.65,0,2024-09-22,2024,9,22,3,152
13d4dd27,c8304287-0,5,221.24,0,221.24,3,2024-01-04,2024,1,4,4,71
155fe399,b3684052-7,2,421.76,50,210.88,1,2024-03-21,2024,3,21,4,190
8ebce110,f9c3cc85-b,5,342.6,20,274.08,3,2024-02-04,2024,2,4,3,115
257af577,4d81096c-a,0,380.5,25,285.38,4,2024-08-07,2024,8,7,6,134
57dcfe4f,96a4eeb1-a,3,435.45,0,435.45,1,2024-01-14,2024,1,14,3,31
8c2e9d07,d45a02f8-3,1,255.26,25,191.44,3,2024-11-03,2024,11,3,3,182
b1466009,1ac7fcaa-4,5,142.92,25,107.19,3,2024-08-24,2024,8,24,2,166
449c33f0,0ae87429-2,3,203.54,25,152.66,4,2024-03-12,2024,3,12,5,151
